backers_count,final_status,amount,time_to_achieve,completion_before_deadline
82,1,1500.0,192,1
381,1,133000.0,74,1
0,0,7500.0,11,1
136,1,10200.0,16,1
2,0,300.0,483,1
9,0,500.0,21,1
24,0,1000.0,21,1
48,0,5850.0,37,1
135,0,9750.0,24,1
61,0,10000.0,24,1
571,1,10000.0,72,1
250,1,4000.0,1019,1
119,0,104120.0,40,1
76,0,75000.0,39,1
170,1,11305.0,7,1
13,0,9713.0,150,1
20,0,33000.0,121,1
343,1,6000.0,45,1
2021,1,50000.0,20,1
22,0,100000.0,67,1
50,0,15000.0,5,1
8,0,85000.0,442,1
0,0,5000.0,5,1
566,0,44200.0,10,1
18,0,19700.0,122,1
3,0,1995.0,35,1
1352,1,18000.0,47,1
13,0,45000.0,58,1
152,1,5000.0,12,1
90,1,15000.0,17,1
55,0,6000.0,239,1
203,1,25000.0,12,1
520,1,20000.0,41,1
18,1,3990.0,54,1
46,0,5320.0,11,1
16,0,1900.0,22,1
15,0,5985.0,70,1
75,0,20000.0,179,1
253,0,100000.0,14,1
150,1,2128.0,39,1
89,1,5000.0,34,1
654,0,60000.0,73,1
546,1,22000.0,155,1
787,1,30000.0,207,1
154,1,3800.0,14,1
456,1,2000.0,25,1
10,0,5320.0,7,1
1,0,5024.0,16,1
4,0,380.0,17,1
92,1,10000.0,19,1
1886,1,5000.0,48,1
107,1,2500.0,6,1
268,1,10000.0,411,1
47,0,3000.0,181,1
49,1,3000.0,5,1
22,0,20000.0,36,1
90,0,5000.0,297,1
37,0,1050.0,13,1
5,0,7600.0,151,1
2,0,332.5,2,1
966,1,45000.0,71,1
11,1,200.0,5,1
16,0,7600.0,6,1
20,0,38000.0,66,1
13,0,4000.0,8,1
12,0,3000.0,62,1
514,1,13300.0,10,1
38,0,6460.0,49,1
1,0,20000.0,4,1
33,0,3000.0,3,1
0,0,25000.0,35,1
1,0,26600.0,47,1
80,1,9656.0,48,1
18,0,1520.0,14,1
13,1,300.0,161,1
620,1,60000.0,56,1
0,0,1000.0,4,1
4,0,5000.0,5,1
0,0,10000.0,50,1
11,0,2300.0,7,1
0,0,3500.0,82,1
6,0,600.0,4,1
31,0,8800.0,10,1
98,1,4000.0,27,1
110,0,5000.0,9,1
1711,1,100000.0,1036,1
105,1,5800.0,22,1
10,0,2000.0,17,1
7,0,13300.0,4,1
43,0,46949.0,35,1
46,0,944.3000000000001,15,1
782,1,21000.0,41,1
153,0,10000.0,8,1
36,0,2660.0,13,1
97,1,6000.0,14,1
1,0,4500.0,20,1
163,1,15000.0,141,1
249,0,15000.0,106,1
2,0,10000.0,5,1
21,0,3000.0,71,1
313,1,7000.0,21,1
80,1,5000.0,10,1
6,0,1000.0,8,1
566,1,26600.0,25,1
188,0,30000.0,36,1
83,1,3500.0,29,1
55,0,3000.0,13,1
207,1,20000.0,8,1
61,0,25000.0,12,1
0,0,50000.0,3,1
132,1,7600.0,48,1
77,1,6000.0,5,1
96,1,2000.0,7,1
34,1,200.0,19,1
39,1,500.0,103,1
37,1,1200.0,15,1
23,0,3000.0,241,1
150,0,22800.0,11,1
32,0,2000.0,6,1
181,0,10000.0,72,1
135,0,25000.0,4,1
10,0,3500.0,70,1
178,1,25000.0,11,1
78,0,3000.0,97,1
583,1,100000.0,28,1
1,0,20000.0,27,1
0,0,400000.0,12,1
59,1,5400.0,8,1
156,0,100000.0,9,1
5,1,500.0,2,1
42,1,600.0,5,1
1,0,1200.0,4,1
6,0,2000.0,5,1
50,0,15200.0,51,1
262,1,7200.0,10,1
51,0,15000.0,16,1
2,0,10000.0,6,1
15,0,231420.0,42,1
40,1,2992.5,51,1
88,0,10000.0,36,1
35,1,1500.0,18,1
33,1,900.0,4,1
104,1,5000.0,6,1
19,1,1000.0,25,1
169,0,70000.0,8,1
149,0,16000.0,11,1
7,0,1330.0,8,1
21,0,3500.0,47,1
17,0,50000.0,15,1
22,0,3000.0,6,1
111,1,10000.0,13,1
18,0,250000.0,29,1
119,1,2000.0,62,1
7,0,25000.0,23,1
13,0,18000.0,15,1
123,1,12000.0,47,1
18,0,27000.0,30,1
12,1,228.0,10,1
176,1,3000.0,8,1
20,0,777777.0,68,1
8,0,500.0,20,1
22,1,1200.0,7,1
389,0,12000.0,24,1
5,0,5000.0,118,1
30,1,1500.0,12,1
4,0,285000.0,27,1
349,1,20000.0,435,1
69,1,4200.0,5,1
32,1,665.0,8,1
100,1,6500.0,6,1
7,0,1000.0,6,1
8,0,3000.0,5,1
23,1,3900.0,4,1
154,0,30400.0,20,1
1588,1,30000.0,31,1
60,0,5000.0,13,1
0,0,66500.0,21,1
35,0,110000.0,30,1
51,0,3500.0,8,1
21,0,60800.0,49,1
8,0,5000.0,98,1
15,0,6000.0,5,1
69,0,15000.0,4,1
23,1,500.0,120,1
0,0,30000.0,73,1
3,0,1000.0,59,1
218,1,10000.0,114,1
142,1,5320.0,52,1
6,0,150.0,97,1
10,1,250.0,3,1
134,0,7000.0,29,1
18,0,2500.0,18,1
20,0,5500.0,20,1
48,1,1500.0,6,1
296,1,5000.0,22,1
273,1,30000.0,9,1
21,0,2000.0,15,1
85,1,3500.0,6,1
8,1,665.0,9,1
40,1,3000.0,11,1
4,0,30000.0,11,1
8,1,133.0,19,1
32,1,870.0,10,1
6,0,20000.0,1,1
57,0,19000.0,6,1
296,0,125000.0,3,1
77,0,5000.0,20,1
38,0,6000.0,24,1
1,0,1111.0,10,1
95,1,4000.0,24,1
1410,0,30000.0,28,1
609,1,20000.0,7,1
5,0,19000.0,17,1
210,1,10000.0,6,1
7,0,6001.0,30,1
14,0,1140.0,23,1
0,0,1330.0,5,1
51,1,600.0,6,1
1612,1,2000.0,42,1
1774,1,35000.0,17,1
109,1,5000.0,512,1
59,1,3190.0,23,1
6,0,12500.0,87,1
2,0,59850.0,36,1
369,1,10000.0,3,1
7,0,8500.0,16,1
2,0,3990.0,6,1
6,0,5000.0,34,1
65,0,3000.0,0,1
28,1,1000.0,14,1
1,0,2000.0,4,1
141,1,3500.0,0,1
47,1,2500.0,29,1
53,1,5300.0,15,1
514,1,17000.0,31,1
50,1,2500.0,19,1
7,0,7500.0,10,1
81,0,12000.0,10,1
26,0,50000.0,42,1
199,1,2960.0,8,1
2,0,1000.0,8,1
5,0,7000.0,13,1
140,0,12000.0,12,1
23,1,300.0,6,1
35,1,950.0,15,1
36,1,750.0,284,1
32,1,1000.0,42,1
92,0,9100.0,51,1
72,0,33250.0,86,1
7,0,17000.0,16,1
79,1,5000.0,4,1
3,0,13000.0,5,1
11,0,10000.0,162,1
41,1,1995.0,10,1
3,0,13870.0,4,1
9,0,3000.0,4,1
17,0,2500.0,18,1
17,0,3200.0,266,1
11,0,2650.0,32,1
13,0,3000.0,9,1
16,0,775.0,39,1
0,0,15000.0,124,1
52,1,2610.0,50,1
11,0,2500.0,8,1
2,0,600.0,1,1
29,1,650.0,37,1
17,0,1500.0,4,1
35,1,332.5,9,1
1,0,10000.0,112,1
487,1,13500.0,345,1
30,0,5320.0,97,1
2,0,499.0,4,1
31,0,50000.0,10,1
727,1,20000.0,80,1
45,1,1773.0,29,1
22,1,500.0,23,1
9,0,10000.0,9,1
175,1,10000.0,7,1
19,1,250.0,1,1
38,1,2500.0,24,1
29,1,1200.0,3,1
0,0,30000.0,17,1
0,0,10000.0,1,1
0,0,2500.0,3,1
141,1,7000.0,147,1
1,0,1000.0,5,1
1,0,6650.0,130,1
159,0,15000.0,20,1
500,1,20000.0,13,1
55,0,92000.0,90,1
180,1,12000.0,2,1
38,0,5000.0,49,1
517,0,100000.0,116,1
13,1,760.0,46,1
0,0,5300.0,67,1
1,0,2775.0,9,1
1,0,5000.0,6,1
14,0,138750.0,5,1
10,0,159.60000000000002,1,1
13,0,90000.0,16,1
595,1,45000.0,45,1
38,0,180000.0,173,1
29,1,1450.0,28,1
7,0,20000.0,199,1
70,0,8888.0,6,1
5,0,5000.0,12,1
582,0,100000.0,21,1
55,0,7000.0,16,1
6,0,5500.0,35,1
2,0,40000.0,563,1
28,0,5000.0,56,1
0,0,20000.0,82,1
661,0,500000.0,145,1
6,0,2500.0,54,1
1,0,2299.0,28,1
10,0,20000.0,19,1
158,1,7000.0,188,1
63,1,4000.0,36,1
373,1,10000.0,15,1
112,0,5500.0,159,1
71,0,4000.0,22,1
186,0,20000.0,128,1
67,1,3500.0,13,1
441,1,23667.0,16,1
328,1,35000.0,79,1
5,0,58000.0,130,1
51,1,3500.0,88,1
220,1,25000.0,7,1
54,1,3000.0,35,1
59,0,8370.0,28,1
947,1,15000.0,503,1
90,0,30000.0,196,1
1,0,2660.0,12,1
10,0,3000.0,9,1
25,1,2500.0,31,1
97,1,3000.0,16,1
2066,1,5000.0,48,1
935,1,9000.0,5,1
108,0,50000.0,35,1
10,0,11700.0,10,1
185,1,1400.0,12,1
224,1,20000.0,77,1
34,1,650.0,13,1
77,1,12000.0,14,1
14,1,3000.0,23,1
14,0,14440.0,35,1
3,0,8888.0,14,1
4,0,20000.0,8,1
53,0,5000.0,9,1
2162,1,25000.0,213,1
60,0,12000.0,222,1
34,1,5000.0,11,1
68,0,12000.0,26,1
37,1,1600.0,20,1
5,0,6000.0,5,1
31,0,2660.0,101,1
37,0,2000.0,95,1
26,1,400.0,6,1
134,1,14000.0,6,1
185,1,10640.0,21,1
71,1,3333.0,11,1
3,0,10000.0,24,1
420,1,16500.0,10,1
1,0,12000.0,96,1
133,0,15000.0,12,1
238,1,7750.0,171,1
0,0,3250.0,11,1
24,1,780.0,58,1
3,1,100.0,16,1
375,1,17500.0,39,1
74,1,4500.0,12,1
25,0,25000.0,47,1
38,0,20000.0,12,1
51,0,2500.0,13,1
16,0,1500.0,6,1
86,0,25000.0,3,1
965,1,30000.0,19,1
23,0,1500.0,7,1
54,1,3000.0,13,1
69,1,2500.0,280,1
125,0,100000.0,12,1
285,1,15000.0,19,1
136,1,7000.0,62,1
15,1,500.0,6,1
0,0,200.0,19,1
117,0,9187.0,9,1
83,1,5320.0,40,1
92,0,8000.0,20,1
20,0,1500.0,32,1
129,0,7000.0,66,1
4,0,10000.0,6,1
6,0,50000.0,74,1
98,0,15000.0,3,1
2174,1,14000.0,118,1
33,0,25000.0,47,1
340,1,7000.0,16,1
72,0,6080.0,33,1
55,0,5000.0,41,1
128,0,6000.0,66,1
3,0,10000.0,49,1
45,1,350.0,26,1
557,1,6000.0,81,1
74,0,40000.0,2,1
1197,1,12000.0,13,1
17,0,50000.0,8,1
1,0,1500.0,29,1
47,1,8000.0,169,1
67,1,6500.0,243,1
11,0,1111.0,15,1
24,0,3000.0,8,1
5,0,1000.0,2,1
67,0,59000.0,25,1
33,1,1000.0,53,1
11,0,2660.0,30,1
97,0,3990.0,48,1
70,0,33250.0,28,1
2226,1,19000.0,41,1
1,0,4500.0,247,1
1729,1,40000.0,216,1
36,1,500.0,50,1
158,1,1064.0,96,1
45,0,5000.0,43,1
89,1,9920.0,6,1
350,1,6000.0,42,1
588,1,12000.0,90,1
14,0,798.0,32,1
694,0,50000.0,33,1
14964,1,30000.0,17,1
177,1,12000.0,20,1
114,1,10000.0,24,1
92,1,2280.0,50,1
1,0,2500.0,3,1
50,0,5000.0,44,1
508,0,40000.0,61,1
3,0,500.0,37,1
6414,1,100000.0,207,1
45,1,5000.0,19,1
80,1,9108.0,16,1
18,1,798.0,8,1
158,1,7000.0,11,1
554,0,60000.0,96,1
6,0,10000.0,59,1
98,1,1600.0,5,1
128,0,10000.0,21,1
41,1,5000.0,328,1
197,1,100000.0,48,1
22,1,266.0,3,1
0,0,1000.0,6,1
526,1,75000.0,8,1
18,0,700.0,12,1
3,0,6000.0,12,1
119,1,5000.0,5,1
123,1,6000.0,14,1
1,0,50000.0,2,1
17,0,10000.0,34,1
1015,0,375000.0,28,1
0,0,7600.0,51,1
1210,1,20000.0,17,1
28,1,600.0,5,1
2,0,3000.0,7,1
13,1,400.0,14,1
47,1,3250.0,6,1
401,1,5000.0,13,1
27,1,500.0,27,1
147,1,6000.0,72,1
68,1,1330.0,7,1
1,0,3000.0,14,1
0,0,10000.0,10,1
157,1,8000.0,80,1
14,0,3000.0,117,1
12,0,532.0,12,1
33,0,15000.0,572,1
76,1,5000.0,13,1
29,0,2000.0,156,1
12,0,50000.0,8,1
3,0,15000.0,12,1
1,0,3000.0,136,1
5,0,63460.0,26,1
198,0,15000.0,91,1
125,1,5000.0,16,1
44,0,13300.0,60,1
13,0,5000.0,23,1
87,1,5000.0,87,1
36,0,2800.0,5,1
272,1,1000.0,33,1
0,0,60800.0,9,1
73,1,5000.0,21,1
8,0,15000.0,5,1
12,1,500.0,5,1
0,0,5000.0,205,1
18,1,500.0,16,1
1,0,3000.0,8,1
151,1,1000.0,5,1
663,0,32000.0,16,1
74,1,6300.0,13,1
95,0,7500.0,65,1
54,0,3000.0,5,1
5003,1,320000.0,26,1
0,0,8500.0,19,1
7,0,10000.0,38,1
39,1,575.0,169,1
116,0,8500.0,14,1
5,0,4500.0,21,1
794,1,35000.0,78,1
13,0,1800.0,3,1
158,0,20000.0,16,1
32,0,31920.0,72,1
78,1,2500.0,31,1
156,1,5550.0,106,1
17,1,1200.0,12,1
88,1,6000.0,14,1
58,0,3000.0,118,1
298,1,7500.0,182,1
6,1,750.0,1,1
1,0,33.25,1,1
25,0,3600.0,7,1
47,0,20000.0,6,1
46,0,5500.0,19,1
0,0,3200.0,4,1
10,0,2400.0,20,1
108,1,3000.0,7,1
29,0,43890.0,12,1
36,1,2926.0,2,1
11,1,500.0,3,1
40,0,7500.0,13,1
24,1,500.0,44,1
13,0,1500.0,56,1
11,0,13300.0,30,1
3,0,20000.0,25,1
5,0,6650.0,10,1
28,1,500.0,3,1
6,0,2500.0,24,1
19,0,2000.0,4,1
7,0,4000.0,4,1
102,0,5000.0,5,1
10,0,1995.0,80,1
22,0,4000.0,190,1
41,1,1250.0,19,1
9498,1,15200.0,41,1
19,1,1000.0,3,1
3,0,1000000.0,7,1
218,0,50000.0,54,1
116,1,8000.0,21,1
28,0,1200.0,365,1
61,0,6000.0,32,1
1483,1,20000.0,20,1
142,0,5700.0,58,1
81,1,5000.0,7,1
6,0,700.0,51,1
5,0,6000.0,29,1
287,1,12000.0,8,1
30,0,4000.0,207,1
58,0,10000.0,1,1
11,0,3000.0,7,1
22,0,3200.0,32,1
1,0,100000.0,119,1
42,1,1300.0,4,1
0,0,14376.0,8,1
176,1,2000.0,84,1
122,1,5000.0,10,0
1939,0,50000.0,23,1
17,0,2000.0,3,1
4,0,15000.0,6,1
2402,1,87011.0,20,1
29,0,7500.0,1093,1
19,1,3000.0,7,1
91,1,5600.0,2,1
4,0,2000.0,4,1
57,1,600.0,21,1
0,0,10000.0,2,1
2,0,1064.0,10,1
2,0,700.0,3,1
0,0,2000.0,9,1
57,0,5000.0,58,1
196,1,15000.0,20,1
16408,1,500000.0,11,1
164,1,5000.0,154,1
102,1,3000.0,26,1
1,0,500.0,11,1
2,0,33285.0,66,1
23,0,2000.0,11,1
50,0,8000.0,22,1
0,0,50000.0,5,1
94,1,6650.0,11,1
232,0,19950.0,51,1
89,0,10000.0,14,1
32,1,2500.0,52,1
209,1,15000.0,28,1
98,1,399.0,35,1
333,1,9120.0,29,1
149,1,21.0,10,1
68,1,3000.0,10,1
360,0,30000.0,10,1
19,1,400.0,3,1
95,1,5000.0,4,1
135,0,3990.0,147,1
382,1,3500.0,410,1
99,1,5000.0,113,1
40,0,3000.0,17,1
26,1,1500.0,119,1
1507,1,5000.0,49,1
107,1,6000.0,35,1
546,1,25000.0,48,1
0,0,1596.0,5,1
33,0,5000.0,15,1
284,1,15000.0,2,1
122,1,4000.0,8,1
91,1,4000.0,10,1
49,1,2150.0,22,1
256,0,75000.0,19,1
96,1,7000.0,5,1
33,1,700.0,14,1
95,1,5000.0,7,1
8,1,300.0,7,1
117,1,3500.0,19,1
0,0,532.0,3,1
45,0,27000.0,13,1
18,0,11748.0,33,1
27,0,598.5,29,1
17,1,100.0,42,1
2,0,2700.0,5,1
41,1,10000.0,24,1
1,0,1375.0,7,1
273,1,16000.0,57,1
47,1,1700.0,18,1
67,1,2926.0,10,1
310,1,6791.0,23,1
6,0,3800.0,7,1
14,0,33333.0,220,1
12,0,1300.0,49,1
2,0,50000.0,36,1
1,0,2000.0,6,1
45,0,35000.0,69,1
59,0,3500.0,82,1
16,0,2000.0,7,1
81,0,10000.0,12,1
9,0,8000.0,148,1
9,0,990.0,65,1
86,0,20000.0,3,1
20,0,2500.0,79,1
3,0,175000.0,17,1
1178,1,20000.0,70,1
20,1,7000.0,47,1
107,0,60000.0,91,1
4,0,18000.0,226,1
44,0,2000.0,11,1
32,0,13500.0,10,1
19,1,266.0,8,1
119,1,6000.0,10,1
2753,1,50000.0,21,1
43,0,5555.0,11,1
33,1,5000.0,10,1
3,0,20000.0,18,1
11,0,2000.0,4,1
383,1,2500.0,95,1
26,0,800.0,19,1
179,1,18000.0,14,1
24,0,1200.0,3,1
237,0,43225.0,17,1
25,0,25000.0,21,1
19,0,88000.0,14,1
2,0,400.0,20,1
375,1,36000.0,120,1
5,1,300.0,1,1
14,0,40000.0,218,1
1,0,10000.0,69,1
17,0,5000.0,16,1
64,0,10000.0,70,1
17,1,665.0,3,1
68,1,1500.0,17,1
59,1,8000.0,14,1
11,0,9600.0,10,1
68,1,3000.0,55,1
0,0,50000.0,2,1
355,1,3000.0,64,1
122,1,10000.0,18,1
378,1,25000.0,30,1
17,0,86000.0,12,1
15,0,665.0,8,1
58,0,5320.0,22,1
2,0,3500.0,15,1
24,0,3700.0,16,1
110,0,95000.0,40,1
155,1,4000.0,97,1
0,0,30000.0,3,1
58,1,1500.0,231,1
7,0,2287.6,4,1
41,0,13000.0,10,1
6,0,35000.0,2,1
7,1,199.5,2,1
0,0,579.0,8,1
161,1,7500.0,4,1
240,1,5000.0,1,1
2345,1,50000.0,113,1
14,0,4500.0,42,1
3,0,800.0,3,1
0,0,150.0,60,1
20,1,640.0,3,1
242,1,13000.0,24,1
40,0,4500.0,23,1
340,1,1500.0,24,1
70,1,1000.0,24,1
141,1,6460.0,60,1
28,0,3500.0,5,1
57,1,2710.54,26,1
2,0,900000.0,4,1
182,0,18200.0,11,1
1,0,6800.0,36,1
20,1,532.0,5,1
53,1,3000.0,8,1
0,0,3000.0,38,1
1,0,1995.0,3,1
80,1,2660.0,31,1
21,1,2750.0,65,1
1,0,59850.0,81,1
0,0,1020.0,3,1
93,0,3300.0,6,1
105,1,15000.0,38,1
30,0,2500.0,11,1
9,0,5000.0,523,1
84,0,5000.0,86,1
49,0,12000.0,10,1
17,0,22000.0,5,1
0,0,5500.0,8,1
47,1,6650.0,21,1
209,1,12000.0,10,1
54,0,2500.0,5,1
253,0,225000.0,369,1
8,0,4000.0,24,1
39,0,3990.0,4,1
2,0,7647.5,89,1
183,1,15000.0,166,1
212,0,15000.0,42,1
140,1,7000.0,19,1
41,0,1800.0,8,1
144,1,60000.0,44,1
45,1,5000.0,65,1
641,1,5000.0,24,1
134,1,8000.0,38,1
5,0,300000.0,32,1
76,0,2450.0,6,1
65,0,25000.0,26,1
303,1,20000.0,13,1
77,0,24000.0,154,1
3,0,5000.0,17,1
0,0,20000.0,56,1
4,0,400000.0,17,1
158,0,20000.0,125,1
1,0,450.0,7,1
20,0,12635.0,19,1
180,1,3500.0,8,1
1112,1,75000.0,77,1
132,0,7600.0,7,1
47,1,5000.0,275,1
57,1,5000.0,13,1
24,1,1330.0,7,1
1,0,1500.0,6,1
251,1,15960.0,104,1
287,1,40000.0,13,1
48,1,5000.0,9,1
5,0,990.0,17,1
14,1,800.0,8,1
256,0,45000.0,23,1
62,1,3150.0,39,1
0,0,750.0,3,1
41,0,25000.0,262,1
339,0,15000.0,98,1
16,0,3500.0,7,1
295,1,30000.0,6,1
93,1,5000.0,6,1
767,1,26000.0,38,1
10,0,853.0,45,1
13,0,4000.0,51,1
54,1,3500.0,82,1
0,0,1300.0,17,1
3,0,250.0,4,1
14,0,800.0,5,1
109,0,14000.0,34,1
21,0,800.0,221,1
18,0,4500.0,39,1
150,0,15000.0,3,1
56,0,65000.0,110,1
2,0,25000.0,58,1
82,0,46000.0,18,1
558,1,5000.0,35,1
5,0,1700.0,9,1
134,0,8500.0,15,1
10,0,12000.0,13,1
3,0,2500.0,4,1
434,1,500.0,31,1
22,1,1000.0,63,1
16,1,500.0,12,1
44,0,30000.0,20,1
32,0,3750.0,60,1
15,0,700.0,5,1
40,0,3000.0,14,1
4,0,500.0,35,1
41,1,5000.0,22,1
2981,1,100000.0,38,1
19,0,3000.0,27,1
4,0,1200.0,23,1
1,0,10000.0,13,1
127,1,3424.0,65,1
40,1,2000.0,403,1
26,0,7600.0,7,1
79,1,5000.0,329,1
479,1,9000.0,22,1
74,0,1000.0,427,1
54,0,3000.0,400,1
695,0,150000.0,271,1
419,1,20000.0,50,1
1018,1,8500.0,687,1
8,0,10000.0,14,1
281,1,3000.0,10,1
275,1,3000.0,3,1
2,0,39900.0,10,1
420,0,79800.0,137,1
61,1,1000.0,19,1
520,1,6700.0,16,1
4,0,1200.0,14,1
117,0,12000.0,33,1
121,1,2025.0,8,1
77,0,5413.0,37,1
164,1,6000.0,12,1
0,0,3245.0,7,1
93,1,11000.0,18,1
4,0,125000.0,635,1
32,1,1300.0,22,1
1476,1,100000.0,34,1
10,0,2280.0,41,1
21,0,800.0,5,1
2631,1,70000.0,229,1
2,0,5000.0,5,1
51,1,2000.0,23,1
0,0,7500.0,4,1
99,0,5000.0,13,1
11,0,2793.0,1,1
2,0,20000.0,4,1
3,0,1500.0,11,1
6,0,200000.0,6,1
233,1,65000.0,21,1
386,1,25000.0,51,1
16,0,1000.0,9,1
148,1,2500.0,208,1
270,1,25000.0,205,1
25,1,500.0,6,1
202,1,27000.0,90,1
0,0,25000.0,13,1
16,1,600.0,56,1
9,0,23185.0,28,1
42,0,3000.0,614,1
13,1,250.0,27,1
0,0,6000.0,1,1
49,1,500.0,1,1
60,0,2500.0,222,1
454,1,15000.0,25,1
171,0,18000.0,19,1
206,1,15000.0,10,1
3,0,5000.0,9,1
99,1,5000.0,18,1
37,1,2000.0,52,1
90,1,12000.0,15,1
79,0,10000.0,2,1
20,0,1000.0,5,1
12,0,36000.0,36,1
4,0,450.0,6,1
34,1,2000.0,6,1
228,1,10000.0,16,1
25,0,6000.0,5,1
155,1,88.0,11,1
67,0,4200.0,36,1
504,1,15960.0,63,1
380,0,200000.0,23,1
104,1,7980.0,36,1
39,1,450.0,3,1
7,0,36575.0,146,1
270,1,22800.0,8,1
46,0,39999.0,53,1
446,0,250000.0,36,1
30,0,10000.0,15,1
6,0,75000.0,157,1
56,0,20000.0,38,1
218,0,16500.0,33,1
1,0,33000.0,86,1
79,1,3000.0,25,1
98,1,17000.0,61,1
105,1,7500.0,7,1
0,0,3000.0,4,1
544,1,9300.0,31,1
225,1,4439.54,5,1
87,1,3000.0,22,1
14,0,2660.0,5,1
112,1,3500.0,32,1
22,1,465.5,19,1
15,0,960.0,9,1
74,1,4655.0,19,1
37,0,28500.0,102,1
58,1,2000.0,71,1
21,1,2500.0,36,1
53,0,2000.0,2,1
7,0,800.0,8,1
7,0,100000.0,159,1
103,1,3500.0,0,1
5,0,75000.0,5,1
72,1,6000.0,21,1
318,1,10000.0,13,1
81,0,5000.0,7,1
3,0,1250.0,10,1
14,0,10000.0,364,1
9,0,1500.0,13,1
15,0,9218.0,23,1
8,0,1995.0,9,1
56,1,6000.0,65,1
0,0,30000.0,166,1
42,0,9000.0,9,1
13,0,3850.0,13,1
44,0,3800.0,98,1
10,0,2500.0,11,1
113,0,15000.0,18,1
92,0,100000.0,3,1
45,0,1600.0,5,1
0,0,2000.0,2,1
103,1,3040.0,8,1
1,0,20000.0,14,1
0,0,2500.0,13,1
1,0,500.0,30,1
4,0,3000.0,41,1
11,0,4000.0,54,1
19,0,4000.0,10,1
86,1,8499.0,17,1
16,0,3800.0,5,1
12,0,1330.0,35,1
0,0,10000.0,97,1
1,0,1000.0,3,1
17,0,2250.0,8,1
1172,1,20000.0,7,1
298,1,4000.0,9,1
674,1,1000.0,15,1
92,1,3800.0,59,1
5,0,6000.0,13,1
116,1,7800.0,2,1
10,0,2000.0,101,1
5,0,2500.0,4,1
40,1,3000.0,4,1
332,0,59850.0,23,1
343,1,970.0,1,1
57,0,5000.0,35,1
3,0,2400.0,16,1
1,0,250.0,2,1
2,0,1163.75,23,1
414,1,20000.0,146,1
9,0,20000.0,9,1
215,1,4560.0,26,1
34,1,400.0,9,1
236,1,25000.0,80,1
54,1,2280.0,2,1
783,1,50000.0,34,1
87,1,5320.0,27,1
5,0,130000.0,23,1
3,0,1500.0,43,1
86,1,5000.0,5,1
191,0,13000.0,14,1
161,1,7700.0,21,1
4,0,15000.0,57,1
11,0,150000.0,101,1
94,1,5000.0,8,1
1,0,3000.0,12,1
27,1,2000.0,220,1
3,0,6650.0,1,1
288,1,15000.0,40,1
0,0,3000.0,297,1
163,1,19000.0,10,1
2,0,4400.0,14,1
0,0,5000.0,2,1
0,0,300.0,8,1
49,0,19950.0,41,1
2,0,35000.0,28,1
5,0,300.0,5,1
47,1,2100.0,4,1
128,1,7000.0,38,1
587,1,10000.0,407,1
16,1,500.0,8,1
148,1,2175.0,4,1
120,1,10000.0,167,1
2,0,15000.0,9,1
52,1,3500.0,5,1
42,0,2500.0,7,1
161,1,3333.0,16,1
128,0,7500.0,11,1
46,0,50000.0,28,1
57,0,100000.0,10,1
58,1,5000.0,38,1
2,0,1500.0,5,1
18,0,1444.0,16,1
236,1,3800.0,66,1
90,1,5000.0,56,1
67,1,2500.0,64,1
10,0,20000.0,21,1
44,1,254.6,1,1
11,0,50000.0,528,1
188,0,15000.0,4,1
122,0,28000.0,84,1
3,0,2000.0,14,1
0,0,25000.0,3,1
0,0,5000.0,1,1
2,0,3850.0,2,1
120,1,13.0,3,1
19,0,9750.0,28,1
0,0,5000.0,4,1
16,0,30000.0,203,1
2,0,17000.0,8,1
14,0,8000.0,8,1
10,0,3000.0,15,1
35,0,2000.0,15,1
3,0,2500.0,1,1
407,1,7500.0,3,1
36,1,1500.0,44,1
50,1,500.0,29,1
26,1,1300.0,22,1
185,1,7000.0,0,1
1,0,5000.0,195,1
38,0,10000.0,79,1
27,1,2000.0,1,1
32,1,3500.0,3,1
6,0,35300.0,28,1
1,0,5000.0,4,1
9,1,450.0,15,1
71,0,5000.0,5,1
131,1,5500.0,76,1
167,1,10000.0,43,1
103,0,12000.0,18,1
50,1,3500.0,18,1
2636,1,33250.0,17,1
3,0,2500.0,28,1
462,1,10000.0,318,1
24,0,38000.0,37,1
0,0,10000.0,7,1
1,0,10000.0,28,1
1,0,7500.0,38,1
42,0,163000.0,51,1
0,0,10000.0,4,1
0,0,6.65,34,1
24,0,1000.0,8,1
716,1,10000.0,16,1
142,1,6650.0,11,1
2,0,3990.0,5,1
8,0,266000.0,1,1
2,0,9200.0,18,1
44,0,2280.0,8,1
1,0,2400.0,29,1
123,1,7500.0,8,1
2,0,15555.0,3,1
13,0,10000.0,8,1
0,0,1500.0,7,1
298,1,4500.0,9,1
4,0,25000.0,402,1
61,1,1500.0,13,1
28,0,1600.0,26,1
3,0,5000.0,6,1
0,0,3500.0,3,1
208,1,10000.0,35,1
54,1,2660.0,16,1
3090,1,24000.0,39,1
252,0,4655.0,13,1
614,1,12000.0,347,1
0,0,15000.0,9,1
5,0,3200.0,34,1
185,1,5600.0,13,1
36,0,6000.0,16,1
4,0,6593.0,11,1
27,1,500.0,36,1
112,1,3500.0,25,1
4,0,2250.0,9,1
0,0,4000.0,91,1
3,0,7000.0,31,1
74,1,4940.0,4,1
0,0,150.0,7,1
379,1,16000.0,18,1
6,0,5000.0,43,1
16,1,1800.0,8,1
