tx_price,beds,baths,sqft,year_built,lot_size,property_type,exterior_walls,roof,basement,restaurants,groceries,nightlife,cafes,shopping,arts_entertainment,beauty_spas,active_life,median_age,married,college_grad,property_tax,insurance,median_school,num_schools,tx_year
290000,4,2,876,1940,18730,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,22,5,2,2,30,1,19,8,39.0,56.0,19.0,471.0,143.0,4.0,3.0,2011
400000,4,2,954,1959,22215,Single-Family,Brick,Asbestos,1.0,9,2,1,1,16,1,3,5,40.0,73.0,44.0,400.0,122.0,4.0,3.0,2013
485000,4,2,988,1955,11761,Single-Family,Brick,Gravel/Rock,1.0,8,2,0,3,3,0,0,6,58.0,66.0,81.0,532.0,162.0,5.0,3.0,2004
202000,4,2,1040,1964,10001,Single-Family,Siding (Alum/Vinyl),,1.0,26,10,1,2,24,0,10,7,30.0,89.0,13.0,202.0,57.0,5.0,3.0,2008
281000,4,2,1040,1975,15245,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,26,5,0,3,36,5,9,11,47.0,79.0,63.0,433.0,132.0,8.0,3.0,2001
300000,4,2,1046,1959,8537,Single-Family,Brick,Composition Shingle,1.0,91,7,14,12,78,6,46,13,30.0,62.0,23.0,434.0,132.0,4.0,3.0,2015
266000,4,2,1056,1956,9465,Single-Family,Brick,Composition Shingle,1.0,47,15,1,5,63,2,26,5,37.0,62.0,55.0,348.0,106.0,4.0,3.0,2012
412000,4,2,1080,1950,7199,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,38,9,3,6,48,2,34,12,34.0,86.0,66.0,368.0,112.0,4.0,3.0,2006
385000,4,2,1092,1964,11761,Single-Family,Brick,Composition Shingle,1.0,5,1,0,1,5,1,13,6,45.0,87.0,79.0,426.0,129.0,9.0,3.0,2008
215000,4,2,1152,1950,15681,Single-Family,Wood,Other,,24,5,2,0,14,1,21,6,40.0,47.0,5.0,207.0,58.0,3.5,2.0,2014
585000,4,2,1170,1936,5998,Single-Family,Brick veneer,Composition Shingle,1.0,197,9,36,34,197,15,69,48,47.0,52.0,79.0,540.0,187.0,6.0,3.0,2006
420000,4,2,1170,1953,10599,Single-Family,Brick,Composition Shingle,1.0,84,5,15,9,66,5,46,19,43.0,70.0,52.0,434.0,132.0,4.0,2.0,2008
315000,4,2,1200,1996,1359,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),,1.0,22,1,3,1,36,3,21,9,28.0,76.0,42.0,260.0,73.0,8.0,3.0,2005
645000,4,2,1226,1950,14810,Single-Family,Brick veneer,Composition Shingle,1.0,39,1,8,5,50,5,30,35,39.0,78.0,74.0,594.0,206.0,9.0,3.0,2006
276840,4,2,1269,1956,8563,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,124,15,15,10,178,4,67,13,32.0,82.0,37.0,319.0,97.0,6.0,3.0,2009
350000,4,2,1269,1956,9121,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,113,12,15,10,169,4,67,11,32.0,82.0,37.0,327.0,99.0,6.0,3.0,2014
500000,4,2,1272,1957,12632,Single-Family,Brick,Composition Shingle,1.0,45,5,3,6,71,7,78,21,43.0,71.0,66.0,491.0,149.0,9.0,3.0,2011
526000,4,2,1276,1959,11325,Single-Family,Brick,Composition Shingle,1.0,1,0,0,0,2,2,1,3,46.0,80.0,86.0,532.0,162.0,6.0,3.0,2004
390000,4,2,1302,1954,10558,Single-Family,Brick,,1.0,32,4,6,2,27,5,30,20,49.0,73.0,63.0,330.0,115.0,7.0,3.0,2004
343500,4,2,1311,1988,10323,Single-Family,Siding (Alum/Vinyl),,,27,4,1,2,33,0,7,3,38.0,70.0,25.0,277.0,78.0,5.0,3.0,2005
275000,4,2,1314,1957,30056,Single-Family,Brick,Composition Shingle,1.0,4,1,1,0,5,2,10,3,50.0,89.0,60.0,405.0,123.0,3.0,3.0,2001
375000,4,2,1323,1965,11325,Single-Family,Brick,Composition Shingle,1.0,19,5,2,1,17,1,12,7,49.0,84.0,65.0,441.0,134.0,9.0,3.0,2009
625000,4,2,1325,1948,8276,Single-Family,Brick veneer,Composition Shingle,1.0,80,6,9,13,73,8,22,39,40.0,70.0,82.0,540.0,187.0,9.0,3.0,2005
489950,4,2,1350,1948,10497,Single-Family,Brick,Composition Shingle,1.0,45,6,4,3,43,2,23,6,39.0,74.0,57.0,491.0,150.0,4.0,3.0,2006
329000,4,2,1360,1957,10858,Single-Family,Siding (Alum/Vinyl),Shake Shingle,1.0,0,0,0,0,2,1,2,3,45.0,82.0,51.0,368.0,112.0,6.0,3.0,2010
335000,4,2,1360,1982,1480,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1.0,57,7,6,5,46,5,34,15,37.0,80.0,59.0,323.0,98.0,6.0,3.0,2011
214900,4,2,1364,1963,8276,Single-Family,,Composition Shingle,,42,7,2,2,33,3,29,26,29.0,63.0,45.0,339.0,87.0,3.0,3.0,2002
559900,4,2,1386,1930,4199,Single-Family,Stucco,Composition Shingle,1.0,98,12,14,7,43,8,48,27,36.0,60.0,44.0,504.0,174.0,7.0,3.0,2012
200100,4,2,1387,1962,10010,Single-Family,Combination,,1.0,41,6,5,2,58,0,21,10,28.0,69.0,29.0,264.0,75.0,5.0,3.0,2012
234000,4,2,1396,1918,5000,Single-Family,Concrete,Composition Shingle,1.0,77,7,26,13,68,5,33,51,33.0,65.0,84.0,648.0,224.0,9.0,3.0,1998
230000,4,2,1404,1963,11325,Single-Family,,Composition Shingle,,25,7,1,0,14,2,21,10,35.0,69.0,25.0,348.0,89.0,3.0,3.0,2012
617500,4,2,1436,1965,10890,Single-Family,Metal,Composition Shingle,1.0,84,4,9,11,73,6,56,33,45.0,70.0,71.0,565.0,172.0,9.0,3.0,2005
645000,4,2,1449,1963,14374,Single-Family,Brick,Composition Shingle,1.0,42,7,7,7,56,9,44,17,45.0,82.0,80.0,605.0,184.0,9.0,3.0,2005
377750,4,2,1476,1950,7200,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,31,6,2,5,41,1,27,11,44.0,68.0,56.0,374.0,114.0,4.0,3.0,2011
390000,4,2,1484,1960,7501,Single-Family,Brick,Composition Shingle,1.0,60,5,4,7,79,5,86,25,50.0,57.0,77.0,614.0,187.0,9.0,3.0,2003
346080,4,2,1492,1952,12196,Single-Family,Asbestos shingle,Composition Shingle,1.0,93,6,13,20,230,4,68,25,38.0,64.0,73.0,430.0,131.0,8.0,3.0,2009
418000,4,2,1500,1972,9491,Single-Family,Metal,Composition Shingle,1.0,33,5,2,4,30,2,14,12,34.0,80.0,70.0,422.0,128.0,6.5,2.0,2008
422000,4,2,1505,1957,10558,Single-Family,Wood,Asphalt,1.0,0,0,0,1,1,1,2,4,45.0,82.0,51.0,381.0,116.0,6.0,3.0,2013
200000,4,2,1512,1971,4568,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,56,7,6,4,46,7,32,15,44.0,71.0,63.0,315.0,96.0,6.0,3.0,2009
227000,4,2,1540,1974,1742,Apartment / Condo / Townhouse,,Composition Shingle,,10,2,1,1,4,0,4,4,34.0,82.0,35.0,290.0,74.0,6.0,3.0,2009
475000,4,2,1549,1961,13503,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,137,15,10,11,88,9,88,44,36.0,72.0,50.0,311.0,95.0,5.0,3.0,2006
530000,4,2,1577,1968,14810,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,24,2,4,5,8,6,3,12,45.0,78.0,68.0,479.0,146.0,8.0,1.0,2014
375000,4,2,1588,1966,7841,Single-Family,,Composition Shingle,,45,7,2,2,28,5,30,26,29.0,63.0,45.0,339.0,87.0,3.0,3.0,2007
439900,4,2,1590,1968,11325,Single-Family,Brick,Asphalt,1.0,5,3,0,1,14,0,4,4,43.0,73.0,61.0,459.0,140.0,9.0,1.0,2005
219900,4,2,1590,1973,10698,Single-Family,Brick,Other,1.0,0,0,0,0,5,0,0,3,38.0,83.0,67.0,471.0,143.0,9.0,1.0,1998
308000,4,2,1592,1943,6655,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,47,10,4,6,23,0,26,8,28.0,54.0,46.0,360.0,109.0,5.0,3.0,2016
242000,4,2,1593,1993,3079,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),,1.0,19,4,1,0,9,0,18,5,39.0,83.0,55.0,220.0,62.0,5.0,2.0,2004
565000,4,2,1596,1969,20037,Single-Family,Brick,Composition Shingle,1.0,21,3,3,3,28,5,7,8,45.0,78.0,68.0,491.0,149.0,8.0,1.0,2013
258400,4,2,1640,1937,11325,Single-Family,Wood Shingle,,1.0,1,0,0,0,2,0,0,0,43.0,60.0,36.0,306.0,86.0,5.0,3.0,2012
410000,4,2,1653,1950,10158,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,17,0,2,2,17,0,7,3,36.0,77.0,54.0,418.0,127.0,4.0,3.0,2012
562500,4,2,1653,1962,17424,Single-Family,Brick,Composition Shingle,1.0,1,1,0,0,4,1,0,4,40.0,87.0,65.0,479.0,146.0,9.0,3.0,2015
430000,4,2,1658,1963,10500,Single-Family,Brick,Composition Shingle,1.0,7,7,0,0,18,2,7,3,45.0,78.0,68.0,4508.0,1374.0,3.0,3.0,2004
395000,4,2,1659,1972,8533,Single-Family,Wood,Other,1.0,3,0,0,1,2,0,3,13,40.0,76.0,64.0,385.0,117.0,4.0,3.0,2014
348900,4,2,1662,1966,1812,Apartment / Condo / Townhouse,Brick,Other,1.0,78,7,8,12,89,11,38,29,61.0,38.0,66.0,352.0,107.0,7.0,3.0,2006
343000,4,2,1663,1968,10890,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,0,0,0,0,0,1,0,1,45.0,72.0,63.0,344.0,105.0,6.0,3.0,2011
377000,4,2,1702,2007,1742,Apartment / Condo / Townhouse,,Composition Shingle,1.0,2,0,0,0,3,0,3,10,30.0,76.0,69.0,383.0,98.0,6.5,2.0,2007
260000,4,2,1719,1955,10585,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,23,6,1,0,18,1,13,5,40.0,76.0,54.0,352.0,107.0,3.0,3.0,2002
400000,4,2,1721,1964,11761,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,14,7,1,1,14,0,19,3,34.0,78.0,32.0,372.0,113.0,3.0,3.0,2011
575000,4,2,1736,1976,10842,Single-Family,Metal,Composition Shingle,1.0,53,1,3,8,39,2,35,18,45.0,96.0,84.0,409.0,124.0,8.0,3.0,2005
390000,4,2,1744,1978,8768,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,0,0,0,0,1,0,1,3,43.0,95.0,77.0,430.0,131.0,8.0,2.0,2003
500000,4,2,1746,1964,19602,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,3,1,1,1,5,0,0,6,45.0,83.0,75.0,553.0,168.0,8.0,3.0,2015
304000,4,2,1755,1964,10010,Single-Family,Combination,,1.0,5,3,1,1,9,0,5,4,36.0,75.0,35.0,308.0,87.0,4.0,3.0,2015
204000,4,2,1760,1973,1742,Apartment / Condo / Townhouse,,Composition Shingle,,8,1,1,0,13,1,11,7,34.0,82.0,35.0,287.0,73.0,6.0,3.0,2008
335000,4,2,1772,1957,11761,Single-Family,Brick,Composition Shingle,1.0,7,2,0,0,9,1,6,13,37.0,78.0,45.0,368.0,112.0,5.0,3.0,2009
210000,4,2,1791,1967,14810,Single-Family,Brick,Composition Shingle,1.0,16,3,1,1,24,3,6,15,41.0,80.0,55.0,438.0,133.0,5.0,3.0,1998
495000,4,2,1795,1956,10698,Single-Family,Brick,Composition Shingle,1.0,6,1,0,0,16,1,2,7,33.0,62.0,44.0,385.0,117.0,6.0,3.0,2006
440000,4,2,1800,1952,10310,Single-Family,Other,Composition Shingle,1.0,95,7,13,20,234,4,84,26,38.0,64.0,73.0,516.0,157.0,8.0,3.0,2014
225000,4,2,1800,1981,10454,Single-Family,,Asphalt,1.0,79,4,3,14,172,4,45,28,35.0,50.0,66.0,339.0,87.0,7.0,3.0,2011
425000,4,2,1810,1983,2426,Apartment / Condo / Townhouse,Siding (Alum/Vinyl),Composition Shingle,1.0,28,4,4,2,21,2,12,8,26.0,75.0,81.0,360.0,109.0,6.5,2.0,2005
387700,4,2,1820,1951,10393,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,26,5,2,2,24,1,13,8,38.0,84.0,54.0,422.0,128.0,4.0,3.0,2012
625000,4,2,1820,1968,12196,Single-Family,Metal,Composition Shingle,1.0,28,4,4,2,33,3,20,7,48.0,86.0,76.0,565.0,172.0,9.0,3.0,2005
358900,4,2,1824,1979,11761,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,13,6,1,0,11,0,15,9,36.0,87.0,61.0,400.0,122.0,5.0,3.0,2010
340000,4,2,1848,1976,8659,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,56,12,2,4,46,3,45,18,42.0,90.0,59.0,352.0,107.0,5.0,3.0,2010
540000,4,2,1858,1984,8428,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,13,3,0,0,9,1,5,5,42.0,77.0,50.0,368.0,112.0,6.0,3.0,2005
515000,4,2,1868,1973,12196,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,20,5,1,1,16,0,24,7,41.0,78.0,62.0,549.0,167.0,9.0,3.0,2004
708121,4,2,1880,1986,10798,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,6,1,0,0,3,0,2,0,44.0,94.0,78.0,499.0,152.0,7.5,2.0,2005
502250,4,2,1882,1979,29185,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,0,0,0,0,0,0,0,5,49.0,91.0,83.0,532.0,162.0,8.0,1.0,2004
580000,4,2,1888,1969,1936,Apartment / Condo / Townhouse,Brick,Composition Shingle,1.0,2,0,0,0,2,1,2,6,38.0,70.0,89.0,573.0,174.0,10.0,3.0,2011
649000,4,2,1900,1955,21780,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,14,3,1,1,15,1,8,7,36.0,86.0,50.0,467.0,142.0,4.0,3.0,2005
202530,4,2,1907,1998,3484,Single-Family,,Composition Shingle,,2,0,0,0,10,3,5,8,39.0,74.0,70.0,411.0,106.0,9.0,3.0,1999
399000,4,2,1915,1985,10441,Single-Family,Wood,Composition Shingle,1.0,7,2,0,1,14,0,9,8,41.0,82.0,38.0,409.0,124.0,4.0,2.0,2003
232200,4,2,1918,1965,10511,Single-Family,Brick,Composition Shingle,1.0,38,4,0,5,43,5,23,13,44.0,100.0,72.0,471.0,143.0,8.0,3.0,1996
350400,4,2,1942,1973,8276,Single-Family,,Composition Shingle,,10,2,1,1,5,0,4,5,37.0,86.0,53.0,368.0,94.0,6.0,3.0,2013
375000,4,2,1950,1974,10643,Single-Family,Brick,Composition Shingle,1.0,14,2,3,2,7,3,3,7,38.0,83.0,67.0,441.0,134.0,9.0,1.0,2008
268000,4,2,1958,1979,9400,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,19,2,0,1,12,1,17,10,36.0,92.0,76.0,407.0,124.0,7.0,2.0,2001
274900,4,2,1976,1975,8890,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,16,3,2,2,19,2,17,11,36.0,87.0,61.0,351.0,107.0,5.0,3.0,2008
384406,4,2,1979,2008,10001,Single-Family,Siding (Alum/Vinyl),,1.0,5,0,1,0,8,3,0,2,32.0,88.0,45.0,370.0,105.0,5.0,3.0,2008
235000,4,2,1992,1975,9504,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,7,2,0,1,8,0,9,5,41.0,78.0,62.0,594.0,181.0,9.0,3.0,1996
485000,4,2,2000,1960,8511,Single-Family,Brick,Composition Shingle,1.0,66,3,10,7,126,4,39,8,37.0,70.0,36.0,364.0,111.0,3.0,3.0,2005
451500,4,2,2022,1955,10197,Single-Family,Brick,Composition Shingle,1.0,64,14,5,2,48,3,36,7,29.0,85.0,36.0,352.0,107.0,3.0,3.0,2007
418000,4,2,2031,1962,14810,Single-Family,Wood,Composition Shingle,1.0,18,5,2,3,20,2,12,19,56.0,58.0,54.0,343.0,104.0,5.0,3.0,2014
555000,4,2,2032,1991,8607,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,0,0,0,0,1,0,0,2,42.0,97.0,68.0,503.0,153.0,7.5,2.0,2012
345000,4,2,2040,1974,7840,Single-Family,,Composition Shingle,,10,2,1,1,4,0,4,4,37.0,86.0,53.0,387.0,99.0,6.0,3.0,2012
375000,4,2,2051,1974,8890,Single-Family,Siding (Alum/Vinyl),Other,1.0,86,5,8,4,34,1,47,13,32.0,62.0,63.0,360.0,109.0,5.0,3.0,2011
550500,4,2,2065,1961,15681,Single-Family,Brick,Asphalt,1.0,0,0,0,0,0,2,0,3,46.0,80.0,86.0,594.0,181.0,6.0,3.0,2004
630000,4,2,2067,1948,4700,Single-Family,Brick,Asphalt,1.0,42,6,6,4,47,15,30,30,34.0,57.0,72.0,567.0,188.0,4.0,3.0,2005
590000,4,2,2096,1994,6438,Single-Family,Brick,Asphalt,1.0,26,3,4,2,16,3,14,10,43.0,61.0,51.0,519.0,158.0,5.0,2.0,2014
306484,4,2,2102,1987,3920,Single-Family,,Wood Shake/ Shingles,1.0,37,6,5,4,42,1,40,11,33.0,60.0,56.0,402.0,103.0,3.0,3.0,2016
495000,4,2,2104,1963,10497,Single-Family,Brick,Composition Shingle,1.0,6,1,0,1,6,0,14,8,41.0,85.0,66.0,430.0,131.0,8.0,3.0,2014
642000,4,2,2106,1959,10890,Single-Family,Brick,Composition Shingle,1.0,0,0,1,0,2,1,1,3,40.0,86.0,74.0,586.0,178.0,6.0,3.0,2011
414000,4,2,2112,1999,16552,Single-Family,Combination,Composition Shingle,1.0,12,2,0,0,11,2,1,5,32.0,88.0,45.0,348.0,98.0,5.0,3.0,2004
215000,4,2,2125,1966,10567,Single-Family,Brick,Composition Shingle,1.0,12,4,2,1,15,1,8,7,31.0,77.0,54.0,491.0,149.0,8.0,3.0,1999
415000,4,2,2144,1968,9513,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,6,2,0,0,0,0,4,3,42.0,86.0,71.0,409.0,124.0,6.5,2.0,2012
673000,4,2,2145,1970,10815,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,18,1,1,1,28,0,38,7,48.0,88.0,78.0,590.0,180.0,9.0,3.0,2005
700000,4,2,2146,1974,26571,Single-Family,Brick,Composition Shingle,1.0,0,0,0,0,0,0,0,0,47.0,92.0,84.0,696.0,212.0,9.0,3.0,2007
700000,4,2,2152,1967,14810,Single-Family,Brick,Composition Shingle,1.0,0,0,0,0,0,0,0,2,40.0,75.0,57.0,590.0,180.0,9.0,3.0,2011
253000,4,2,2158,1980,10890,Single-Family,Metal,Composition Shingle,1.0,0,0,0,0,0,0,0,1,40.0,91.0,71.0,491.0,149.0,9.0,3.0,2000
450000,4,2,2196,1966,18295,Single-Family,Brick,Composition Shingle,1.0,20,5,2,1,16,0,11,12,41.0,65.0,65.0,450.0,137.0,8.0,3.0,2012
385000,4,2,2200,1999,10502,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,7,1,0,0,4,0,11,3,39.0,83.0,55.0,339.0,96.0,5.0,2.0,2015
464800,4,2,2232,1983,13068,Single-Family,Siding (Alum/Vinyl),Other,1.0,19,2,2,1,19,0,11,8,43.0,95.0,77.0,471.0,143.0,8.0,2.0,2009
575000,4,2,2246,1979,11761,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,12,6,0,3,13,0,3,6,37.0,85.0,72.0,438.0,133.0,3.0,3.0,2007
429800,4,2,2280,2005,2909,Apartment / Condo / Townhouse,Brick,,1.0,2,0,0,0,8,0,2,1,30.0,100.0,75.0,321.0,91.0,8.0,3.0,2005
281990,4,2,2294,2000,14374,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,12,2,0,0,8,0,8,7,28.0,90.0,62.0,374.0,106.0,8.0,2.0,2002
579000,4,2,2295,1965,10798,Single-Family,Brick,Composition Shingle,1.0,59,1,12,8,45,3,31,12,49.0,75.0,57.0,532.0,162.0,3.5,2.0,2010
550000,4,2,2296,1972,11761,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,11,6,0,3,9,0,5,6,37.0,85.0,72.0,491.0,149.0,3.0,3.0,2013
307310,4,2,2298,2004,4007,Single-Family,Combination,Composition Shingle,1.0,26,3,2,4,15,0,9,12,38.0,83.0,48.0,306.0,87.0,7.0,3.0,2016
620000,4,2,2299,1949,12632,Single-Family,Brick,Composition Shingle,1.0,45,6,4,4,56,1,31,18,43.0,71.0,78.0,582.0,177.0,8.0,3.0,2013
297500,4,2,2300,1966,11325,Single-Family,Siding (Alum/Vinyl),Wood Shake/ Shingles,1.0,9,1,0,6,6,1,0,4,47.0,88.0,74.0,553.0,168.0,8.0,3.0,1995
560000,4,2,2300,1968,9024,Single-Family,Siding (Alum/Vinyl),Shake Shingle,1.0,20,2,2,5,22,0,5,7,51.0,87.0,64.0,450.0,137.0,9.0,3.0,2006
585000,4,2,2300,1970,15245,Single-Family,Brick,Composition Shingle,1.0,23,7,1,1,11,1,19,3,49.0,79.0,70.0,520.0,158.0,3.0,3.0,2011
368765,4,2,2348,2013,9683,Single-Family,Siding (Alum/Vinyl),,1.0,0,0,0,0,5,0,0,2,31.0,80.0,47.0,361.0,102.0,6.0,2.0,2013
540000,4,2,2352,1979,17424,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,18,2,0,1,12,1,17,10,36.0,92.0,76.0,549.0,167.0,7.0,2.0,2011
419000,4,2,2382,1976,15681,Single-Family,Brick,Composition Shingle,1.0,14,2,3,2,9,3,3,6,38.0,83.0,67.0,450.0,137.0,8.0,1.0,2012
475000,4,2,2388,1985,8537,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,0,0,0,0,6,1,0,10,39.0,72.0,60.0,490.0,149.0,7.0,1.0,2014
370000,4,2,2392,1962,16117,Single-Family,Combination,,,51,7,3,8,48,5,24,13,47.0,79.0,64.0,395.0,137.0,7.0,3.0,2002
269900,4,2,2394,1988,8197,Single-Family,Combination,,1.0,23,4,2,4,30,0,24,11,34.0,76.0,56.0,405.0,114.0,7.0,3.0,2002
595000,4,2,2400,1969,13939,Single-Family,Brick,Composition Shingle,1.0,9,4,0,0,6,2,7,2,49.0,79.0,70.0,556.0,169.0,3.0,3.0,2009
420000,4,2,2402,1976,48787,Single-Family,Combination,Composition Shingle,1.0,28,5,3,5,29,1,20,11,38.0,83.0,48.0,405.0,114.0,7.0,3.0,2013
380000,4,2,2404,1985,21344,Single-Family,,Composition Shingle,1.0,37,6,5,4,42,1,40,11,35.0,74.0,48.0,499.0,128.0,3.0,3.0,2009
535000,4,2,2463,1977,10890,Single-Family,Metal,Composition Shingle,1.0,3,0,0,1,6,0,4,7,34.0,92.0,78.0,532.0,162.0,8.0,3.0,2012
375000,4,2,2472,1954,16552,Single-Family,Brick,Composition Shingle,1.0,50,15,9,5,61,1,10,11,29.0,55.0,28.0,475.0,144.0,3.0,3.0,2008
525000,4,2,2496,1970,14374,Single-Family,Brick,Composition Shingle,1.0,7,0,0,0,5,0,6,12,40.0,59.0,62.0,586.0,178.0,7.0,3.0,2012
665000,4,2,2510,1983,12632,Single-Family,Siding (Alum/Vinyl),Asphalt,1.0,25,4,1,5,29,6,19,18,45.0,65.0,76.0,553.0,168.0,5.0,3.0,2007
650000,4,2,2523,1892,20037,Single-Family,Wood,,,60,3,7,6,44,5,66,26,42.0,56.0,60.0,395.0,137.0,7.0,3.0,2005
342500,4,2,2541,1979,60983,Single-Family,,,,5,1,0,0,4,0,5,2,46.0,92.0,47.0,351.0,99.0,6.0,3.0,2010
205000,4,2,2559,1980,10044,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,36,11,3,5,37,0,21,6,38.0,63.0,46.0,397.0,121.0,6.0,3.0,2000
369990,4,2,2582,1995,13068,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,1,0,0,0,3,0,1,1,45.0,87.0,71.0,512.0,156.0,7.0,3.0,2000
448574,4,2,2588,2013,4717,Single-Family,Siding (Alum/Vinyl),Asphalt,1.0,40,8,4,5,37,1,22,17,34.0,79.0,31.0,499.0,121.0,4.0,3.0,2013
455000,4,2,2594,1979,6921,Single-Family,Metal,Composition Shingle,1.0,28,5,3,4,32,0,35,10,40.0,72.0,86.0,623.0,189.0,9.0,3.0,2003
260000,4,2,2600,1947,14374,Single-Family,Siding (Alum/Vinyl),,1.0,11,2,0,1,12,2,9,5,32.0,85.0,42.0,351.0,99.0,6.0,3.0,2013
398000,4,2,2603,2004,3598,Apartment / Condo / Townhouse,Brick,,1.0,32,3,2,4,30,2,19,12,29.0,81.0,41.0,351.0,99.0,9.0,1.0,2013
504000,4,2,2615,1971,18730,Single-Family,Brick,Composition Shingle,1.0,13,2,3,2,8,5,3,6,45.0,78.0,68.0,524.0,159.0,8.0,1.0,2012
384900,4,2,2616,1980,52707,Single-Family,Siding (Alum/Vinyl),,1.0,2,0,0,0,3,0,3,1,46.0,92.0,47.0,370.0,104.0,6.0,3.0,2014
352000,4,2,2632,1969,436471,Single-Family,,Composition Shingle,1.0,0,0,0,0,0,0,0,2,49.0,78.0,72.0,630.0,162.0,8.0,3.0,2002
271500,4,2,2640,1993,58806,Single-Family,Siding (Alum/Vinyl),,1.0,0,0,0,0,1,0,0,1,45.0,85.0,53.0,385.0,109.0,7.0,3.0,2000
640000,4,2,2681,1900,10454,Single-Family,Siding (Alum/Vinyl),asphalt,1.0,15,3,0,1,17,0,15,10,35.0,70.0,73.0,623.0,190.0,8.0,3.0,2004
271135,4,2,2688,1993,11761,Single-Family,Siding (Alum/Vinyl),,1.0,2,0,2,0,3,1,4,2,30.0,93.0,54.0,396.0,112.0,9.0,1.0,2000
570000,4,2,2720,2013,435600,Single-Family,Siding (Alum/Vinyl),,1.0,0,0,0,0,1,0,0,0,41.0,67.0,24.0,594.0,168.0,8.0,3.0,2013
242500,4,2,2728,1988,7492,Single-Family,Metal,Composition Shingle,1.0,25,2,3,3,8,0,9,7,40.0,80.0,71.0,479.0,146.0,8.0,3.0,1996
310000,4,2,2768,1937,9952,Single-Family,Combination,Composition Shingle,1.0,147,19,14,19,126,6,57,34,37.0,52.0,83.0,651.0,189.0,9.0,3.0,2002
290000,4,2,2770,2002,7962,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,13,3,1,0,12,0,17,4,39.0,83.0,55.0,330.0,93.0,5.0,2.0,2010
745975,4,2,2789,2006,10018,Single-Family,,Composition Shingle,1.0,39,8,4,5,31,4,16,19,32.0,67.0,70.0,553.0,142.0,3.0,3.0,2006
480000,4,2,2887,1996,10763,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,42,6,5,4,21,1,26,11,30.0,91.0,45.0,479.0,146.0,5.0,3.0,2003
510000,4,2,2938,1952,10576,Single-Family,Brick,Composition Shingle,1.0,118,16,12,14,99,3,44,16,46.0,64.0,76.0,573.0,174.0,4.0,3.0,2013
800000,4,2,2949,1989,24829,Single-Family,Metal,Composition Shingle,1.0,0,1,0,0,0,0,0,0,49.0,91.0,83.0,684.0,208.0,8.0,1.0,2011
705000,4,2,2966,1994,10537,Single-Family,Siding (Alum/Vinyl),Composition Shingle,1.0,6,0,0,1,6,0,5,3,42.0,97.0,68.0,590.0,180.0,7.5,2.0,2008
645000,4,2,3000,1925,27878,Single-Family,Siding (Alum/Vinyl),Asbestos,1.0,17,4,0,1,13,2,7,12,43.0,73.0,61.0,491.0,149.0,9.0,1.0,2005
