tx_price,beds,baths,sqft,lot_size,restaurants,groceries,cafes,shopping,arts_entertainment,beauty_spas,active_life,median_age,married,college_grad,median_school,num_schools,two_and_two,old_properties,tax_and_insurance,during_recession,property_age,school_score,exterior_walls_Brick,exterior_walls_Brick veneer,exterior_walls_Combination,exterior_walls_Metal,exterior_walls_Missing,exterior_walls_Other,exterior_walls_Siding (Alum/Vinyl),exterior_walls_Wood,roof_Asphalt,roof_Composition Shingle,roof_Missing,roof_Other,roof_Shake Shingle,property_type_Apartment / Condo / Townhouse,property_type_Single-Family
226000,2,1,1021,0,48,7,6,52,5,36,35,34.0,34.0,66.0,9.0,3.0,0,1,270.0,1,49,27.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
220000,2,1,1024,0,76,7,14,39,7,32,33,44.0,40.0,28.0,3.0,3.0,0,0,303.0,1,1,9.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
280000,2,1,1032,0,128,11,25,184,15,68,41,57.0,13.0,83.0,6.0,3.0,0,1,280.0,0,51,18.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
299900,2,1,1032,0,76,16,11,90,5,29,22,40.0,50.0,55.0,3.0,3.0,0,1,201.0,0,42,9.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
204000,2,1,1044,0,48,7,6,52,5,36,35,34.0,34.0,66.0,9.0,3.0,0,1,270.0,0,54,27.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
350000,2,1,1062,0,43,7,2,23,18,28,42,33.0,35.0,87.0,6.0,3.0,0,0,359.0,0,24,18.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
228000,2,1,1070,0,34,2,3,25,6,13,20,47.0,51.0,77.0,7.0,3.0,0,1,240.0,0,42,21.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
300000,2,1,1073,0,21,3,5,13,3,11,12,43.0,22.0,67.0,7.0,3.0,0,1,233.0,0,33,21.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
280000,2,1,1083,0,132,9,15,79,9,49,49,55.0,23.0,42.0,5.0,3.0,0,1,256.0,0,49,15.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
305500,2,1,1100,0,212,14,33,146,9,84,86,33.0,62.0,81.0,9.0,3.0,0,1,408.0,0,48,27.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
348500,2,1,1103,0,48,12,2,48,19,41,41,36.0,23.0,90.0,6.0,3.0,0,1,339.0,0,65,18.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
210000,2,1,1177,0,78,18,15,70,6,45,30,45.0,47.0,54.0,3.0,3.0,0,1,287.0,0,26,9.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
250000,2,1,1179,0,103,24,15,95,7,46,22,29.0,53.0,36.0,3.0,3.0,0,1,192.0,0,42,9.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
229000,2,1,1185,15681,0,0,0,4,0,0,1,43.0,60.0,36.0,5.0,3.0,0,1,254.0,0,49,15.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
300000,2,1,1188,3001,29,7,3,36,1,23,15,34.0,68.0,36.0,2.0,3.0,0,1,339.0,0,55,6.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
220000,2,1,1194,0,88,17,18,88,6,47,25,59.0,54.0,57.0,3.0,3.0,0,1,245.0,0,35,9.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
275000,2,1,1197,1306,22,2,5,10,3,11,11,28.0,80.0,22.0,5.0,3.0,0,1,301.0,1,41,15.0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
312000,2,1,1200,0,8,1,3,9,2,10,9,35.0,29.0,73.0,4.0,3.0,0,1,384.0,1,62,12.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
265000,2,1,1240,3484,67,4,11,162,3,40,24,35.0,50.0,66.0,7.0,3.0,0,0,328.0,1,26,21.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
265000,2,1,1240,3484,67,4,11,162,3,40,24,35.0,50.0,66.0,7.0,3.0,0,0,328.0,1,26,21.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
231525,2,1,1242,0,33,4,5,24,2,22,17,37.0,50.0,63.0,8.0,3.0,0,0,293.0,1,28,24.0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
239900,2,1,1250,0,39,15,4,35,0,11,7,35.0,44.0,80.0,4.0,3.0,0,0,283.0,0,24,12.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
305000,2,1,1288,0,82,16,17,73,6,46,25,59.0,54.0,57.0,3.0,3.0,0,0,304.0,0,25,9.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
337600,2,1,1296,3001,28,7,3,33,1,23,15,34.0,68.0,36.0,2.0,3.0,0,1,345.0,0,51,6.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
248000,2,1,1344,1102,144,8,26,260,26,145,59,52.0,66.0,81.0,4.0,3.0,0,1,633.0,0,114,12.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
336900,2,1,1346,0,35,5,5,23,2,21,13,34.0,36.0,86.0,8.0,3.0,0,0,283.0,0,21,24.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
225000,2,1,1350,1245,141,7,26,259,25,146,58,52.0,66.0,81.0,4.0,3.0,0,1,686.0,0,46,12.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
585000,2,1,1360,0,187,13,34,102,12,75,73,29.0,29.0,83.0,8.0,3.0,0,0,601.0,1,30,24.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
205000,2,1,1526,2478,4,1,0,1,0,5,5,29.0,88.0,73.0,8.0,1.0,0,0,310.0,1,8,8.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
330000,2,2,832,1136,61,9,12,65,7,41,42,37.0,41.0,53.0,4.0,3.0,1,1,495.0,0,66,12.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
250000,2,2,864,1633,82,8,19,64,5,36,43,35.0,47.0,32.0,4.0,3.0,1,1,499.0,0,66,12.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
200000,2,2,877,0,201,11,28,131,10,73,85,36.0,25.0,91.0,9.0,3.0,1,0,509.0,1,12,27.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
286499,2,2,886,0,19,3,5,28,3,9,13,48.0,40.0,59.0,7.0,1.0,1,0,254.0,0,24,7.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
237500,2,2,886,0,19,3,5,28,3,9,13,48.0,40.0,59.0,7.0,1.0,1,0,258.0,0,32,7.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
261000,2,2,896,3598,17,5,4,30,2,21,7,41.0,62.0,41.0,4.0,3.0,1,1,400.0,0,58,12.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
277000,2,2,899,0,75,3,12,82,9,37,34,56.0,25.0,67.0,7.0,3.0,1,0,351.0,0,9,21.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
425000,2,2,910,6023,60,10,7,61,5,42,30,39.0,86.0,81.0,9.0,3.0,1,1,630.0,0,58,27.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
385000,2,2,915,183387,146,8,20,74,11,49,58,30.0,46.0,41.0,7.0,3.0,1,0,357.0,0,1,21.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
275000,2,2,930,1625,27,6,3,22,5,23,15,35.0,55.0,73.0,5.0,3.0,1,0,373.0,0,25,15.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
275000,2,2,933,0,80,7,7,42,6,41,15,33.0,62.0,51.0,8.0,3.0,1,0,240.0,0,15,24.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
201953,2,2,940,0,80,4,13,173,2,47,37,30.0,49.0,33.0,6.5,2.0,1,0,188.0,0,30,13.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
307500,2,2,940,0,32,3,7,86,3,26,10,35.0,69.0,80.0,9.0,3.0,1,0,202.0,0,17,27.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
551400,2,2,949,0,180,14,34,104,13,72,68,36.0,25.0,75.0,8.0,3.0,1,0,599.0,0,0,24.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
435000,2,2,950,46609,193,10,27,133,10,74,86,29.0,15.0,82.0,9.0,3.0,1,0,499.0,1,5,27.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
230000,2,2,951,0,49,6,5,47,5,30,17,39.0,37.0,55.0,6.0,3.0,1,0,272.0,1,24,18.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
367000,2,2,951,0,160,8,23,93,10,55,78,34.0,34.0,92.0,9.0,3.0,1,0,446.0,0,9,27.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
509500,2,2,954,0,201,11,28,131,10,73,85,36.0,25.0,91.0,9.0,3.0,1,0,513.0,0,4,27.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
275000,2,2,959,0,98,7,10,95,4,37,33,33.0,71.0,84.0,9.0,3.0,1,0,298.0,0,1,27.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
279537,2,2,969,0,117,6,17,243,11,66,42,32.0,33.0,92.0,10.0,3.0,1,0,363.0,0,14,30.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
499900,2,2,970,33541,198,9,25,127,11,72,83,36.0,25.0,91.0,9.0,3.0,1,0,484.0,0,5,27.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
315000,2,2,980,1206,40,4,2,30,4,13,8,35.0,49.0,84.0,6.5,2.0,1,0,385.0,1,23,13.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
299900,2,2,980,1104,39,5,2,31,3,13,9,35.0,49.0,84.0,6.5,2.0,1,0,357.0,1,21,13.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
320000,2,2,984,3598,78,11,15,30,10,54,24,32.0,43.0,63.0,5.0,3.0,1,1,363.0,0,67,15.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
279000,2,2,986,0,20,2,2,15,6,14,13,33.0,57.0,41.0,7.0,3.0,1,1,234.0,0,34,21.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
386500,2,2,992,0,73,14,9,49,18,48,43,36.0,23.0,90.0,6.0,3.0,1,1,425.0,1,67,18.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
270000,2,2,998,0,40,3,7,129,3,29,10,35.0,69.0,80.0,9.0,3.0,1,0,266.0,0,16,27.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
440000,2,2,1000,0,42,7,4,47,16,29,31,39.0,41.0,83.0,6.0,3.0,1,1,467.0,1,71,18.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
475000,2,2,1000,0,177,8,23,94,10,61,81,29.0,11.0,94.0,9.0,3.0,1,0,509.0,0,15,27.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
278000,2,2,1002,0,72,1,11,75,9,25,30,43.0,61.0,86.0,6.0,3.0,1,0,368.0,0,2,18.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
443000,2,2,1005,0,175,8,23,94,10,60,80,29.0,11.0,94.0,9.0,3.0,1,0,509.0,1,24,27.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
290000,2,2,1012,0,12,2,3,15,3,12,10,39.0,33.0,74.0,5.0,3.0,1,0,319.0,1,18,15.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
458900,2,2,1025,0,102,8,11,103,4,47,34,31.0,30.0,99.0,8.0,3.0,1,0,490.0,0,0,24.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
615000,2,2,1027,0,198,9,25,126,12,72,84,29.0,15.0,82.0,9.0,3.0,1,0,610.0,0,7,27.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
225000,2,2,1038,0,82,5,8,45,6,50,13,30.0,46.0,36.0,7.0,3.0,1,0,240.0,0,17,21.0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
525000,2,2,1040,1341,185,8,32,284,33,172,78,38.0,56.0,55.0,2.0,3.0,1,1,615.0,0,85,6.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
315000,2,2,1040,0,80,7,7,42,6,41,15,33.0,62.0,51.0,8.0,3.0,1,0,255.0,0,16,24.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
490000,2,2,1041,0,147,10,24,57,5,36,28,34.0,29.0,88.0,6.0,3.0,1,0,494.0,1,6,18.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
243000,2,2,1044,0,99,23,15,90,7,51,30,34.0,56.0,25.0,4.0,3.0,1,1,231.0,0,43,12.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
250000,2,2,1044,0,18,2,6,19,1,7,4,39.0,72.0,62.0,8.0,3.0,1,0,266.0,0,21,24.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
289500,2,2,1045,0,25,3,0,18,4,13,19,33.0,35.0,83.0,5.0,3.0,1,0,330.0,1,16,15.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
249950,2,2,1048,0,149,7,20,83,10,50,73,37.0,20.0,75.0,9.0,3.0,1,0,213.0,0,4,27.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
250000,2,2,1050,0,23,3,0,13,4,14,17,33.0,35.0,83.0,5.0,3.0,1,0,319.0,0,18,15.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
345000,2,2,1053,0,12,2,3,14,3,10,10,39.0,33.0,74.0,5.0,3.0,1,0,319.0,0,12,15.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
351500,2,2,1056,0,49,4,2,21,20,29,42,30.0,34.0,70.0,6.0,3.0,1,0,382.0,1,7,18.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
478089,2,2,1069,0,31,5,4,33,0,37,11,35.0,50.0,82.0,8.0,3.0,1,0,395.0,0,18,24.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
349181,2,2,1070,0,49,3,9,149,4,36,11,33.0,36.0,56.0,9.0,3.0,1,0,266.0,0,17,27.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
300000,2,2,1074,0,31,5,4,33,0,37,11,35.0,50.0,82.0,8.0,3.0,1,0,393.0,0,21,24.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
218000,2,2,1075,0,0,0,0,3,0,1,1,41.0,69.0,77.0,9.0,3.0,1,0,249.0,1,27,27.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
416900,2,2,1075,0,99,8,11,103,4,47,34,31.0,30.0,99.0,8.0,3.0,1,0,486.0,0,1,24.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
335000,2,2,1077,0,128,6,21,255,11,75,47,43.0,64.0,72.0,10.0,3.0,1,0,361.0,0,27,30.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
225000,2,2,1080,1951,67,6,8,31,3,35,18,31.0,74.0,59.0,8.0,3.0,1,0,314.0,1,26,24.0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
316500,2,2,1082,0,117,11,15,103,13,58,44,52.0,42.0,63.0,7.0,3.0,1,0,368.0,1,17,21.0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
535150,2,2,1084,0,189,15,27,104,11,75,76,28.0,63.0,67.0,8.0,3.0,1,0,581.0,0,0,24.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
405000,2,2,1086,0,48,3,2,21,20,30,42,30.0,34.0,70.0,6.0,3.0,1,0,401.0,0,11,18.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
620000,2,2,1088,0,197,15,33,107,12,76,69,30.0,26.0,88.0,8.0,3.0,1,0,707.0,0,1,24.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
545000,2,2,1095,0,173,12,35,124,13,48,68,44.0,44.0,86.0,8.0,3.0,1,0,582.0,0,20,24.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
342500,2,2,1098,1314,90,8,9,48,5,47,16,33.0,57.0,74.0,8.0,3.0,1,0,343.0,0,18,24.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
209000,2,2,1100,0,44,15,4,51,3,20,5,37.0,62.0,55.0,4.0,3.0,1,0,245.0,1,17,12.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
243000,2,2,1100,0,44,16,4,56,3,21,6,37.0,62.0,55.0,4.0,3.0,1,0,266.0,0,10,12.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
254000,2,2,1102,1307,63,5,6,36,4,40,15,30.0,50.0,45.0,6.0,3.0,1,0,319.0,1,26,18.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
240000,2,2,1104,0,70,9,6,162,4,42,23,34.0,48.0,62.0,9.0,3.0,1,0,312.0,0,6,27.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
265000,2,2,1107,0,50,5,5,21,0,18,12,31.0,62.0,32.0,8.0,3.0,1,0,336.0,1,22,24.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
240000,2,2,1108,0,62,15,5,83,3,15,11,43.0,73.0,41.0,3.0,3.0,1,0,426.0,0,17,9.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
250000,2,2,1112,0,67,3,13,113,3,28,15,41.0,22.0,75.0,8.0,3.0,1,1,297.0,1,36,24.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
534625,2,2,1112,0,193,14,28,114,11,93,89,33.0,40.0,96.0,5.0,3.0,1,0,897.0,0,0,15.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
313500,2,2,1120,0,44,16,4,56,3,21,6,37.0,62.0,55.0,4.0,3.0,1,0,266.0,0,9,12.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
469900,2,2,1123,0,147,10,24,57,5,36,28,34.0,29.0,88.0,6.0,3.0,1,0,474.0,0,8,18.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
610000,2,2,1128,0,198,9,26,127,11,72,83,36.0,25.0,91.0,9.0,3.0,1,0,615.0,1,7,27.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
285000,2,2,1130,0,49,6,4,44,4,18,14,36.0,39.0,84.0,6.5,2.0,1,0,331.0,0,24,13.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
296000,2,2,1130,0,53,7,5,49,6,31,17,44.0,71.0,63.0,6.0,3.0,1,0,336.0,1,21,18.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
293815,2,2,1130,0,51,6,5,47,5,32,17,44.0,71.0,63.0,6.0,3.0,1,0,320.0,1,17,18.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
290000,2,2,1132,0,167,7,29,340,12,113,51,43.0,64.0,72.0,10.0,3.0,1,1,437.0,0,37,30.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
278000,2,2,1134,1511,19,3,5,13,3,11,13,43.0,22.0,67.0,7.0,3.0,1,0,357.0,1,27,21.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
380000,2,2,1135,0,70,9,2,27,19,33,42,33.0,29.0,81.0,4.5,4.0,1,0,358.0,1,5,18.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
367500,2,2,1135,0,73,8,3,26,19,32,42,33.0,29.0,81.0,4.5,4.0,1,0,388.0,1,6,18.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
325000,2,2,1139,0,104,8,12,72,4,31,24,33.0,48.0,85.0,4.0,3.0,1,0,426.0,0,23,12.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
280000,2,2,1141,0,58,5,7,79,5,85,25,47.0,41.0,78.0,9.0,3.0,1,1,426.0,0,28,27.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
289900,2,2,1145,0,58,3,11,166,6,36,9,32.0,69.0,70.0,7.0,3.0,1,0,319.0,0,1,21.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
290000,2,2,1148,0,82,8,8,89,4,26,32,33.0,71.0,84.0,9.0,3.0,1,0,346.0,0,5,27.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
306755,2,2,1149,0,64,3,15,164,3,39,13,36.0,47.0,83.0,8.0,3.0,1,0,416.0,0,6,24.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
295000,2,2,1150,0,87,5,18,215,5,42,20,41.0,22.0,75.0,8.0,3.0,1,1,314.0,0,30,24.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
338000,2,2,1150,0,65,8,7,51,6,33,35,33.0,16.0,72.0,4.0,3.0,1,0,309.0,0,3,12.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
305000,2,2,1152,0,35,3,1,20,4,11,19,33.0,35.0,83.0,5.0,3.0,1,0,349.0,1,18,15.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
342900,2,2,1152,0,65,8,7,51,6,33,35,33.0,16.0,72.0,4.0,3.0,1,0,315.0,0,1,12.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
410000,2,2,1153,0,160,8,23,93,10,55,78,34.0,34.0,92.0,9.0,3.0,1,0,474.0,0,12,27.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
377400,2,2,1155,0,49,6,5,33,1,17,25,27.0,38.0,35.0,5.0,3.0,1,0,400.0,1,1,15.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
394000,2,2,1158,0,71,13,13,31,12,48,28,32.0,43.0,63.0,5.0,3.0,1,0,489.0,1,6,15.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
370000,2,2,1161,0,76,3,12,79,9,36,34,56.0,25.0,67.0,7.0,3.0,1,0,480.0,1,7,21.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
326979,2,2,1163,0,65,8,7,51,6,33,35,33.0,16.0,72.0,4.0,3.0,1,0,300.0,1,6,12.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
285000,2,2,1166,0,105,15,13,87,2,26,14,39.0,73.0,69.0,3.0,3.0,1,1,261.0,0,40,9.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
245000,2,2,1170,0,98,18,18,93,8,49,20,52.0,33.0,53.0,3.0,3.0,1,0,277.0,0,25,9.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
315000,2,2,1170,0,39,6,3,37,6,27,15,40.0,51.0,72.0,6.0,3.0,1,0,309.0,0,7,18.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
255000,2,2,1170,0,40,6,3,37,5,26,15,40.0,51.0,72.0,6.0,3.0,1,0,325.0,1,12,18.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
221500,2,2,1178,0,174,8,30,269,28,164,71,34.0,44.0,42.0,4.0,3.0,1,0,640.0,0,14,12.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
275250,2,2,1181,0,67,8,7,121,6,42,22,34.0,58.0,76.0,7.0,3.0,1,0,352.0,0,0,21.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
335000,2,2,1184,1167,86,8,8,47,5,43,16,33.0,57.0,74.0,8.0,3.0,1,0,304.0,0,17,24.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
535000,2,2,1184,0,198,9,26,127,11,72,83,36.0,25.0,91.0,9.0,3.0,1,0,610.0,1,6,27.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
209480,2,2,1188,0,24,6,7,29,1,19,11,31.0,57.0,95.0,8.0,3.0,1,0,394.0,0,0,24.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
230000,2,2,1193,0,0,0,0,0,0,2,3,34.0,67.0,61.0,8.5,2.0,1,0,316.0,0,8,17.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
245000,2,2,1195,0,62,10,7,24,5,50,12,56.0,24.0,66.0,5.0,3.0,1,0,331.0,1,30,15.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
254900,2,2,1195,0,19,2,1,4,1,15,14,33.0,53.0,74.0,8.5,2.0,1,0,364.0,0,3,17.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
400000,2,2,1200,5000,93,10,6,39,7,37,31,41.0,57.0,50.0,7.0,3.0,1,1,610.0,1,72,21.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
550000,2,2,1200,2744,141,6,26,244,25,139,50,38.0,29.0,90.0,4.0,3.0,1,1,670.0,1,73,12.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
399500,2,2,1200,0,38,8,4,51,10,30,28,31.0,58.0,93.0,4.0,3.0,1,1,429.0,1,58,12.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
242000,2,2,1200,1420,65,15,6,51,1,51,25,40.0,68.0,63.0,5.0,3.0,1,0,336.0,1,25,15.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
236511,2,2,1200,0,19,2,1,5,2,15,16,33.0,53.0,74.0,8.5,2.0,1,0,347.0,0,3,17.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
385000,2,2,1201,96703,75,11,8,91,5,53,40,45.0,60.0,71.0,9.0,3.0,1,0,525.0,1,3,27.0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
229500,2,2,1202,0,119,10,25,183,13,70,36,57.0,13.0,83.0,6.0,3.0,1,1,387.0,0,37,18.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
387000,2,2,1204,0,41,5,4,46,2,31,16,40.0,64.0,77.0,10.0,3.0,1,0,494.0,1,17,30.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
295000,2,2,1205,0,44,5,7,46,3,32,13,31.0,61.0,38.0,4.0,3.0,1,0,284.0,0,18,12.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
460000,2,2,1205,9686,146,7,20,79,10,49,73,27.0,21.0,94.0,9.0,3.0,1,0,479.0,1,5,27.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
450000,2,2,1206,0,182,10,25,103,10,63,83,33.0,21.0,99.0,9.0,3.0,1,0,522.0,0,21,27.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
346631,2,2,1215,0,114,9,16,101,10,60,41,32.0,32.0,88.0,7.0,3.0,1,0,534.0,0,2,21.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
380000,2,2,1217,0,96,6,15,98,14,48,40,52.0,42.0,63.0,7.0,3.0,1,0,575.0,1,6,21.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
279000,2,2,1218,0,24,6,7,29,1,19,11,31.0,57.0,95.0,8.0,3.0,1,0,426.0,0,2,24.0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
250000,2,2,1220,0,16,1,3,5,0,12,4,37.0,47.0,58.0,7.0,2.0,1,0,250.0,0,10,14.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
203255,2,2,1224,1192,15,2,1,49,0,5,15,37.0,61.0,56.0,5.0,3.0,1,0,480.0,0,0,15.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
295990,2,2,1230,0,35,2,5,36,0,11,6,36.0,61.0,64.0,7.0,3.0,1,0,331.0,0,7,21.0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
526275,2,2,1242,0,198,9,26,127,11,72,83,36.0,25.0,91.0,9.0,3.0,1,0,599.0,0,2,27.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
